-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-4.14614138769186e-06,6.89864670819208e-05,-3.12744682588632e-06
-0.000232277822244301,0.00214081227957365,-0.00017956550219966
-0.0012482187739078,0.00964910783311507,-0.000907462701040156
-0.00327934845203758,0.0254606951508794,-0.00227312166526768
-0.00618292556921791,0.0515804901307847,-0.00407561793791674
-0.00968488517663926,0.0893516919542679,-0.00597221161163588
-0.013553363947055,0.139403273674297,-0.00767226668403771
-0.0177806304902457,0.201934562086815,-0.00903223701629649
-0.0224693529563607,0.276674163189668,-0.0101524285505483
-0.0274134378622414,0.363095138378388,-0.011255656897076
-0.0321883454247256,0.460444862187435,-0.0125693768304677
-0.0365368181208808,0.567817946339438,-0.0141183745985405
-0.0404443352705043,0.684266823595896,-0.0157120127729993
-0.0439055229650521,0.808868607256938,-0.0171604457741697
-0.0468712520840174,0.94084112549936,-0.0183951325097357
-0.0493019527382666,1.07920084766329,-0.0194141938224134
-0.0512460351055889,1.22315074817043,-0.0202554209793262
-0.0527226713899272,1.37193557134775,-0.0209538588065797
-0.0536867321817421,1.5247432903823,-0.0215012427531745
-0.054113634506405,1.68087564292078,-0.0217795237456569
-0.053997284572851,1.83967065110475,-0.0216785709188569
-0.0533920315240298,2.00064522890153,-0.0211854651444668
-0.0523400635888331,2.16339269009614,-0.0202920571696166
-0.0508270715195558,2.32755676477599,-0.0190580740561054
-0.0488870890356274,2.49285483741026,-0.0175995870640492
-0.0465602816763136,2.65886630694334,-0.0161290603422364
-0.0439203811138073,2.82353500373667,-0.014784215101292
-0.0411076780417001,2.98291419728956,-0.0135418479599419
-0.038208983205098,3.13384624382746,-0.0123660184227981
-0.0352252324197619,3.27416717008057,-0.0112871961136548
-0.0321379982697661,3.4025092852124,-0.0103963211275983
-0.028925277338302,3.51820803382186,-0.00974078878970601
-0.025600692385485,3.62111853657184,-0.00923235998729879
-0.0221913748891615,3.71149566186186,-0.00884092125673448
-0.0187393155938677,3.78986061261469,-0.00855314592253646
